,Rating
"MARTINE GRAEL, KAHENA KUNZE",1686.772743993647
"IDA MARIE BAAD NIELSEN, MARIE THUSGAARD OLSEN",1633.7676582829263
"HANNA KLINGA, LISA ORN",1537.787614631647
"ODILE VAN AANHOLT, ANNETTE DUETZ",1574.151923658839
"MAIKEN FOGHT SCHUTT, ANNE-JULIE SCHUTT",1557.305002347452
"ANNEMIEK BEKKERING, ANNETTE DUETZ",1636.0356231434648
"ANIKA LORENZ, VICTORIA JURCZOK",1615.6575548899693
"ODILE VAN AANHOLT, ELISE RUYTER",1537.8934606774783
"VILMA BOBECK, REBECCA NETZLER",1565.9802152522602
"RAGNA AGERUP, MAIA AGERUP",1554.871975269273
"JENA MAI HANSEN, KATJA SALSKOV-IVERSEN",1618.1921556537413
"TAMARA ECHEGOYEN, BERTA BETANZOS",1573.462377779389
"FRANCESCA CLAPCICH, GIULIA CONTI",1574.5476171054981
"ALEXANDRA MALONEY, MOLLY MEECH",1630.8203085300158
"TINA LUTZ, SUSANN BEUCKE",1611.874218586582
"STEPHANIE ROBLE, MAGGIE SHEA",1622.9295259744551
"GIORGIA BERTUZZI, JANA GERMANI",1588.976713929231
"HELENE NAESS, MARIE RONNINGEN",1644.2890101780577
"ANNA YAMAZAKI, SENA TAKANO",1503.8994788573873
"TANJA FRANK, LORENA ABICHT",1520.7400282970482
"CARLA MUNTE, MARTA MUNTE",1520.6848865924424
"OLIVIA PRICE, ELIZA SOLLY",1514.3093341453148
"KIMBERLY LIM, CECILIA LOW",1506.6976236472096
"ODILE VAN AANHOLT, MARIEKE JONGENS",1534.5011329578142
"CHARLOTTE DOBSON, SASKIA TIDEY",1613.5823903061796
"MARIA SOL BRANZ, CECILIA CARRANZA SAROLI",1509.5541723351612
"TAMARA ECHEGOYEN, PAULA BARCELO",1563.0426460380431
"OLIVIA PRICE, EVIE HASELDINE",1501.428031781555
"SOPHIE WEGUELIN, SOPHIE AINSWORTH",1571.605187529518
"VICTORIA TRAVASCIO, MARIA SOL BRANZ",1598.5463626268202
"JULIA GROSS, HANNA KLINGA",1552.4562743594774
"JOHANNE SCHMIDT, ANDREA SCHMIDT",1549.6665293615665
"KLARA WESTER, REBECCA NETZLER",1550.5881342357818
"ISAURA MAENHAUT, ANOUK GEURTS",1551.397959469391
"RONJA GRONBLOM, VEERA HOKKA",1502.684765561003
"ALEKSANDRA MELZACKA, SANDRA JANKOWIAK",1555.432451850764
"NATASHA BRYANT, ANNIE WILMOT",1546.8487956105178
"ALEXANDRA TEN HOVE, MARIAH MILLEN",1536.0436273428534
"AUDE COMPAN, SARAH STEYAERT",1541.7554959825252
"XIAOYU HU, MENGYUAN SHAN",1517.3396009119497
"TESS LLOYD, CAITLIN ELKS",1532.9965796076615
"ALBANE DUBOIS, LILI SEBESI",1530.7061399295724
"PATRICIA SUAREZ, MARIA CANTERO",1538.883559203669
"FREYA BLACK, SASKIA TIDEY",1530.1436559201265
"CHARLOTTE DOBSON, SOPHIE AINSWORTH",1557.3441943802188
"QUINLAN WILSON, ROMAIN SCREVE",1500.0071171062282
"LARA GRANIER, AMELIE RIOU",1541.4368544075307
"HANNA WILLE, MARLA BERGMANN",1501.5438218280701
"ANTONIA LEWIN LAFRANCE, GEORGIA LEWIN LAFRANCE",1532.6478791161267
"JO ALEH, MOLLY MEECH",1519.9478689579203
"ODILE VAN AANHOLT, NICOLE VAN DER VELDEN",1515.5514723268418
"TIMMA FLANAGAN, JEAN-MATTHIEU BOLLAND",1496.3707534698647
"CHIKA HATAE, HIROKA ITAKURA",1514.6592562201934
"CECILIA JONSSON, JULIA GROSS",1535.9645870998424
"IDA SVENSSON, CECILIA JONSSON",1511.12875537727
"ALEXANDRA STALDER, SILVIA SPERI",1515.6359102801473
"NINA KEIJZER, CLAIRE BLOM",1533.6532280318404
"ALEKSANDRA MELZACKA, KINGA LOBODA",1548.8885272903983
"ENIA NINCEVIC, MIHAELA DE MICHELI VITTURI",1527.3742017044829
"ALLISON SURRETTE, MAX FLINN",1492.7343898335012
"ELENA CHRISTINE STOFFERS, LEONIE MEYER",1514.356268001139
"HELENA SCUTT, PARIS HENKEN",1536.8624621312968
"OTTAVIA MARIA RAGGIO, PAOLA BERGAMASCHI",1509.7954220439365
"SOPHIE STEINLEIN, MARIE THUSGAARD",1514.9114873963165
"VILMA BOBECK, EBBA BERNTSSON",1507.7396009119498
"ALEXANDRA MALONEY, OLIVIA HOBBS",1536.968777365042
"PIA DAHL ANDERSEN, NORA EDLAND",1519.3360885519892
"GALEN RICHARDSON, AIDAN CHIU",1489.0980261971376
"ANNA TOBIAS, PARIS HENKEN",1555.0058309667997
"NOORA RUSKOLA, CAMILLA CEDERCREUTZ",1489.7299736062027
"ANDREA SCHMIDT, JOHANNE SCHMIDT",1500.0
"NATE COLBURN, CAMERON COLBURN",1485.4616625607741
"KATRINE BENDIX KROGH, LAURA STEENSTRUP ZEEBERG",1511.0747544740968
"LINOR BEREZIN, MAX WOOD",1481.8252989244106
"GRISELDA KHNG, SARA TAN",1516.4339692519293
"ANNE-JULIE SCHUTT, IBEN NIELSBY",1575.7515682341912
"DEWI COUVERT, JESSICA ELIZABETH KISTERS",1508.2958188048954
"MATHILDE LOVADINA, MARINE RIOU",1513.5511161308252
"ERICA DAWSON, ELLIE COPELAND",1504.8592003287886
"CECILIA JONSSON, CECILIA JONSSON",1510.8863933176988
"LAURA SCHOEFEGGER, ELSA LOVREK",1491.7967675504942
"ANDREA BREWSTER, SASKIA TIDEY",1494.9368096016572
"CARLOTTA OMARI, SVEVA CARRARO",1513.4864011941083
"JULE GORGE, LOTTA GORGE",1503.67653507107
"CECILE JANMAAT, SHANNEN MAXIME MARCK",1504.462088710603
"VILMA BOBECK, MALIN TENGSTROM",1486.9285407840193
"MEGAN BRICKWOOD, STEPHANIE ORTON",1531.0442922128875
"KLARA WESTER, MALIN TENGSTROM",1499.7994269441683
"NOORA RUSKOLA, MIKAELA WULFF",1510.1589813994547
"SARAH STEYAERT, CHARLINE PICON",1520.1676173819328
"SOFIA GIUNCHIGLIA, GIULIA SCHIO",1499.8284085536604
"ERIN RAFUSE, DANIELLE BOYD",1507.9565225793276
"JULIE BOSSARD, AUDE COMPAN",1507.9056287664966
"HAYLEE OUTTERIDGE, NINA CURTIS",1477.8245606939154
"LARA GRANIER, RIOU AMELIE",1510.6257731106025
"AMELIA STABBACK, ELLA CLARK",1514.933238974564
"CARLOTTA OMARI, MATILDA DISTEFANO",1512.9649950792184
"KATRINE BENDIX KROGH, LINE JUST EMSVANG",1500.4620887106028
"PATRICIA SUAREZ, NICOLE VAN DER VELDEN",1547.2524544429195
"MARU SCHEEL, CATHERINE SOPHIE BARTELHEIMER",1509.9114873963167
"ARIANNA PASSAMONTI, GIULIA FAVA",1495.804048205101
"CATHERINE BARTELHEIMER, INGA-MARIE HOFMANN",1496.350149452299
"MARIA OTTAVIA RAGGIO, PAOLA BERGAMASCHI",1445.9363182182
"TESS LLOYD, DERVLA DUGGAN",1504.0461675096446
"JULIE BOSSARD, LILI SEBESI",1488.3900564701373
"VAN AANHOLT ODILE, SIEWERS EMMA",1504.324606280271
"LAURA HARDING, ANNIE WILMOT",1505.3329989905924
"LAURA SCHOFEGGER, LISA FARTHOFER",1495.3215606736383
"WILLEMIJN OFFERMAN, ELISE RUYTER",1505.0747544740968
"SINEM KURTBAY, SILJA KANERVA",1483.0003209749048
"TESS LLOYD, JAIME RYAN",1526.6415398254478
"ELEANOR KEERS, SOPHIE AINSWORTH",1490.7085178532589
"XIAOYU HU, XUEBIN YU",1503.054658772079
"FRANCESCA BERGAMO, JANA GERMANI",1473.4809259339997
"MEGAN BRICKWOOD, ELEANOR ALDRIDGE",1463.3038013130708
"MARIA OTTAVIA RAGGIO, JANA GERMANI",1505.3255585103366
"LOTTA GOERGE, JULE GOERGE",1502.0512820512822
"PATRICIA SUAREZ, MARIA TERESA ALONSO",1496.4620887106025
"MADELEINE ZIELINSKA, NADIA ZIELINSKA",1457.2460885529204
"LIVIA NAEF, NELIA PUHZE",1452.316212333356
"DEWI COUVERT, JUDITH ENGBERTS",1495.128755377269
"MOLLY HIGHFIELD, SANDY CHOI",1448.2457480675478
"ANGELIKA KOHLENDORFER, LISA FARTHOFER",1429.5497524321381
"KATLIN TAMMISTE, ANNA MARIA SEPP",1455.3965092705096
"WILLEMIJN OFFERMAN, JUDITH ENGBERTS",1499.6948682191644
"LUCY WILMOT, ERIKA REINEKE",1456.8498654033167
"LOUIS CHAMBET, ENZO LOBRY",1492.462088710602
"HARSHITA TOMAR, SWETA SHERVEGAR",1454.5476885291398
"ALICIA FRAS SAMSON, ELENA BARRIO GARCIA",1480.8569636163354
"ANN KRISTIN WEDEMEYER, LEONIE MEYER",1480.5537833490307
"SVEA KARSENBARG, CECILE JANMAAT",1503.1712118208957
"SILVIA SICOURI, MARIA VITTORIA MARCHESINI",1494.7036174847553
"GWENDAL LAMAY, KIM HOLSTE",1491.1287553772686
"AURA MIQUEL MOLONS, NURIA MIRO",1500.0397801484755
"GABRIELA CZAPSKA, HANNA RAJCHERT",1503.626820091622
"VERONIKA ZIVNA, KATERINA ZIVNA",1363.7506262749491
"SHASHA CHEN, MENGTING WANG",1486.1805044772896
"ANNA LUSCHAN, EVA-MARIA SCHIMAK",1441.5050073509283
"DEWI COUVERT, TESS WILSCHUT",1507.026203454961
"FREYA FEILCKE, MOJA MARU SCHEEL",1494.0531843809688
"SAYOKO HARADA, SERA NAGAMATSU",1471.414274821012
"ENIA NINCEVIC, MARINA DUJMOVIC",1479.7271904832069
"JULIA GROSS, CECILE JANMAAT",1496.5065509430774
"CHARLOTTE HEIJSTEK, JESKE KISTERS",1469.6345486003652
"CAROLINA HORLBECK, CHARLOTTE HENKEL",1458.7330105584226
"JESKE KISTERS, JOSCA HUMMEL",1478.8746808240987
"YANNIS NAUDY, MARTIN GUEZ",1488.4620887106018
"GRISELDA KHNG, OLIVIA CHEN",1480.1363775105326
"ANNA BURNET, STEPHANIE ORTON",1493.8080135481225
"MARIJA ANDELA DE MICHELI VITTURI, MIHAELA ZJENA DE MICHELI VITTURI",1480.7674423940387
"ARIELLE MORGAN, HEATHER MYATT",1476.7182163745435
"EWA ROMANIUK, SANDRA JANKOWIAK",1487.1287553772684
"PATRICIA SUAREZ GONZALEZ, JULIA RITA ROMAN",1502.1866586973724
"WILLEMIJN OFFERMAN, CECILE JANMAAT",1507.4511750249962
"DOMINIKA VADUROVA, SARA TKADLECOVA",1445.6620105209602
"LAURA SCHOFEGGER, ANNA BOUSTANI",1475.1233456722239
"ARANTZA GUMUCIO, BEGONA GUMUCIO",1466.8524458593017
"CLARA-SOFIA STAMMINGER DE MOURA, MANON PEYRE",1463.0824993467604
"MISAKI TANAKA, SERA NAGAMATSU",1478.1659003422196
"GENEVIEVE TULLOCH, MAGGIE SHEA",1486.2570083395544
"KATRINE BENDIX KROGH, CHRISTINA ANDERSEN",1475.9991632321223
"AMELIA STABBACK, CAITLIN ELKS",1519.7319599473954
"HANNAH BRISTOW, ANNA CARPENTER",1484.8630116553725
"MARGHERITA PORRO, SVEVA CARRARO",1479.8008966070893
"MATHILDE LOVADINA, ALBANE DUBOIS",1494.9396009119494
"MATHILDE LOVADINA, AUDE COMPAN",1500.0
"SOPHIE WEGUELIN, ANNA BURNET",1493.7435361748421
"EMILY DELLENBAUGH, ELIZABETH BARRY",1469.6615681308554
"ALICE MOSS, HANNA JOHNSSON",1492.0747544740968
"JOSEFINE NOJGAARD, ESTHER BOJSEN-MOLLER",1492.8980590893182
"NADINE BOEHM, LENA WEISSKICHEL",1473.0502361422496
"MAYUMI ROLLER, KAYLA MCCOMB",1481.8377818661095
"ANASTASIA GUSEVA, IANA STOKOLESOVA",1485.4429577321662
"HANNAH MILLS, ALAIN SIGN",1480.4620887106016
"MATHILDE LOVADINA, LEA PERNET",1432.1620099420004
"SOPHIE STEINLEIN, CLARA BORLINGHAUS",1490.0747544740968
"GRISELDA KHNG, AGUSTINA BARBUTO",1491.8387742700804
"CZAPSKA GABRIELA, RAJCHERT HANNA /",1488.5351325960607
"ERIN BERRY, INGRID MERRY",1478.5905501843265
"KEIKO MIYAGAWA, SENA TAKANO",1491.6561258445522
"MARINA GARAU, CARLOTA GARCIA",1481.112939434642
"KATE MACGREGOR, MARY ROOK",1487.6923076923067
"ANTONIA SCHULTHEIS, VICTORIA SCHULTHEIS",1510.7698263443708
"ANN-KRISTIN WEDEMEYER, PIA SOPHIE WEDEMEYER",1493.2065502078638
"SARAH ROECK, LEA TESSA EINBRODT",1483.090016555696
"ISABELLE FELLOWS, ALICE MASTERMAN",1501.571658000416
"ANNA YAMAZAKI, N/A",1486.3879921054113
"VICTORIA SCHULTHEIS, ANTONIA SCHULTHEIS",1500.0
"SAKI MATSUNAE, SAYOKO HARADA",1476.0631936101793
"HELEN PAIS, HELEN AUSMAN",1460.1151981586206
"DEBBIE CAPOZZI, MAGGIE SHEA",1479.7886951742064
"ANNE SCHWARZ, MARTINA SCHWARZ",1481.9135459674608
"REBEKKA JOHANNESEN, IBEN NIELSBY CHRISTENSEN",1500.0
"FRANCESCA BERGAMO, ALICE SINNO",1485.7704382842762
"CATHERINE BARTELHEIMER, DANIELA BARTELHEIMER",1472.40623948876
"KATE MACGREGOR, STEPHANIE ORTON",1489.8379440263702
"HANNAH STEADMAN, GABRIELLE RIZIKA",1484.165769883189
"MINA FERGUSON, DERVLA DUGGAN",1500.0
"ERIN RAFUSE, MILLEN MARIAH",1486.2501406866672
"ALICE MOSS, EBBA BERNTSSON",1479.3675124486906
"JULIA HENRIKSSON, CAROLINE PETTERSSON",1427.724565519612
"CLARA SCHEIWILLER, VIOLETTE LEMERCIER",1471.8977485343191
"FLORINE BRAMERVAER, EMMA SIEWERS",1486.0747544740968
"ARIANNA GARISTO, VIRGINIA GARISTO",1466.6867006477191
"SIRRE KRONLOF, SELMA VALJUS",1461.4839953135306
"HELENA WOLFF, LAURA ZEEBERG",1496.68575803848
"TATE HOWELL, ADRIANNA BAIRD",1481.9435476609665
"LISA MARIA RAUSCH, LILLE JONAS",1485.0747544740968
"BRICE YRIEIX, ALBANE DUBOIS",1480.8350405751485
"SOPHIE MOSEGAARD, FIONA SCHARER",1484.0747544740968
"DIANA TUDELA BALLON, ADRIANA BARRON VELAOCHAGA",1482.2193431223766
"KATHARINA SCHWACHHOFER, ELENA STOLTZE",1479.8079468673486
"GIULIA GENESIO, FRANCESCA VOLPI",1471.5505706795407
"KATE SHANER, CHARLOTTE MACK",1485.0863916759197
"ELEANOR KEERS, JESSICA JOBSON",1490.7810015550833
"VICTORIA PAYNE, ALICE MASTERMAN",1460.9043154601404
"WILLEMIJN OFFERMAN, EMMA SIEWERS",1499.3524301265106
"MAYUMI ROLLER, AGUSTINA BARBUTO",1486.2015803900063
"ELIN SEVEDAG, KLARA JOHANSSON",1461.3211811087233
"SOPHIE STEINLEIN, JILL PALAND",1490.9396009119494
"MADELEINE MCLEAY, NATASHA BRYANT",1500.0
"ODILE VAN AANHOLT, PHILIPINE VAN AANHOLT",1484.2197266510332
"ANNA LUSCHAN, JOHANNA DAUM",1487.249103399353
"RONJA GRONBLOM, SARA EHRNROOTH",1486.6831364911798
"ZOYA NOVIKOVA, DIANA SABIROVA",1477.812646566854
"FENJA VALENTIEN, BERIT BELLIN",1482.0747544740968
"BELEN TAVELLA, TRINIDAD SILVA",1484.3833985718243
"NATSUMI ANDO, FENJA VALENTIEN",1469.6030910420861
"PAULA VAN WIERINGEN, ELENA BARRIO GARCIA",1492.0543445391738
"SAKI MATSUNAE, YURI SAITO",1468.441682509185
"RUFINA TAN, CONNIE RIVERRA TSEN",1463.7176202522983
"ERI FUKASAWA, NORIKO OKUMA",1482.5652167536423
"JOSEPHINE P. W. FREDERIKSEN, LAURA STEENSTRUP ZEEBERG",1476.8862530701317
"DOMINIKA VADUROVA, SIMONA BOROSOVA",1484.6959119099915
"MARCELINA KORSZON, ZUZANNA MROZ",1474.0449926147799
"VARSHA GAUTHAM, AISHWARYA CHEZHIYAN",1481.6561258445513
"YINGQIAN WANG, XIAOYA SU",1486.139600911949
"EKTA YADAV, SHAILA CHARLES",1480.7470349354603
"MARTINA CASTAGNA, LUCIA MIANI",1482.9937842504173
"MARIANNE DE VREESE, SHANA WITTOCK",1488.1125846232983
"MIHAELA ZJENA DE MICHELI VITTURI, MARIJA ANDELA DE MICHELI VITTURI",1500.0
"REBEKKA JOHANNESEN, SILJE CERUP-SIMONSEN",1494.7810015550826
"COURTNEY REYNOLDS-SMITH, BRIANNA REYNOLDS-SMITH",1470.712032910839
"KATE MACGREGOR, KIRSTIE URWIN",1482.1427204206302
"JULIA HENRIKSSON, KLARA JOHANSSON",1500.0
"DEWI COUVERT, SHANNEN MARCK",1491.0690965930535
"ZOFIA BURSKA, SARA TKADLECOVA",1466.137364757651
"VARSHA GAUTHAM, SWETA SHERVEGAR",1486.6311031418168
"RONJA LUNDBERG, HANNA JOHNSSON",1485.890362401076
"EMILIE BOUCHET, JULIA OLLIVIER",1482.939600911949
"EMMA MEILHAT, CHLOE SALOU",1485.149621660335
"AUDREY STAPLES, MARION LAFRANCE-BERGER",1486.3400588248878
"CHLOE FISHER, LAURA THOMSON",1493.066715840797
"ANASTASIIA SHCHEGLOVA, MARGARITA KAMAEVA",1484.4088809195941
"RONJA LUNDBERG, PERNILLA LINDNER",1491.268627697386
"ALICIA FRAS, CLARISSE BAISSAC",1485.625773110602
"MARLIES SCHOUTEN, MAUD LODEWIJK",1491.3524301265118
"KATRINE SCHMIDT, ELLEN NIELSEN",1491.9238586979402
"JULIA GROSS, SARAH AYTON",1483.6681401788533
"KLARA UTTERSTROM, AMANDA LJUNGGREN",1484.9114873963163
"CARLOTA HERNANDEZ GARCIA, MARIA TERESA ALONSO GONZALEZ-SOLLA",1482.9273994381124
"KELLY COLE, RACHEL ELLIE GLENN",1469.0334899618385
"INGA-MARIE HOFMANN, ALISA ENGELMANN",1489.4504458792042
"KATHARINA SCHWACHHOFER, ADRIANA BAIRD",1483.4829159677447
"ERIN MC ILWAINE, ELLIE CUNNANE",1500.0
"SAAR TAMIR, NOYA BAR AM",1500.0
"SVEA KARSENBARG, ELISE DE RUIJTER",1488.2383246670831
"PAULA SCHUTZE, LILLE JONAS",1465.2734295327314
"MADDALENA DI SALVO, WINGCHI SANDY CHOI",1500.0
"MERLE LOUWINGER, JULIA VAN DER VAART",1487.6322640610226
"EBBA BERNTSSON, KLARA UTTERSTROM",1500.0
"JASMIN MAY GALBRAITH, CHLOE FISHER",1476.421269638596
"PAULA VAN WIERINGEN MASSANET, JORIEN JULIA HIN",1500.0
"RINKO GOTO, MANASE ICHIHASHI",1500.0
"ANASTASIIA MOGILNAIA, YANA STOKOLESOVA",1470.25162219885
"LUCIA TAMANI, BIANCA TAMANI",1464.8674834309393
"CLAUDIA SOBRAL LUSQUINOS, CARLOTA GARCIA FERNANDEZ",1500.0
"VERA TER HORST, JORIEN HIN",1500.0
"KATRINE BENDIX KROGH, CLARA ROSKJAER MOGELTOFT",1486.781001555084
"HANNAH BRISTOW, EMILY COVELL",1473.9633657371905
"ANASTASIA SHCHEGLOVA, LIUDMILA DMITRIEVA",1481.0690965930542
"MINA FERGUSON, MADDY MCLEAY",1486.2095729836556
"LENA SIEMANN, JILL PALAND",1484.60196103072
"HANNAH MAURER, LINN BERNTSSON",1485.6381444122271
"MONIQUE VENNIS-OZANNE, HANNAH MORRIS",1485.0667158407987
"FEMKE VAN DEN BERG, EMMA SIEWERS",1482.7837792125385
"EKTA YADAV, AISHWARYA CHEZHIYAN",1482.177718606478
"KAMILLE VILSTRUP, EMMELIE REED RASMUSSEN",1483.3524301265134
"GIULIETTA LANG, STERRE VAN WEGEN",1482.781001555085
"DIANA TUDELA, MARIA PIA VAN OORDT",1466.4808466510044
"LILY RICHARDSON, MATILDA RICHARDSON",1481.638144412228
"ODILE VAN AANHOLT, CECILE JANMAAT",1511.899509384806
"ISABELLE FELLOWS, NICOLA BONIFACE",1505.1244212121874
"MARGHERITA PORRO, MATILDA DISTEFANO",1500.8000968878623
"SOPHIE STEINLEIN, BENTE BATZING",1499.719015806781
"SILVIA SICOURI, ALICE SINNO",1493.2325293202941
"TESSA PARKINSON, ELLA CLARK",1495.48122385292
"ALICE MOSS, AMANDA LJUNGGREN",1492.1514482392129
"ELEANOR KEERS, FAYE CHATTERTON",1483.5027995905632
"ELISE DE RUIJTER, QUINTEN BRAMERVAER",1491.4120804244917
"VICTORIA LIKSANOVA, DIANA SABIROVA",1481.3406374284007
"MARIA PASQUALI COLUZZI, GIORGIA BERTUZZI",1488.9120804244913
"CHLOE FISHER, ELEANOR GRIMSHAW",1468.8445461663832
"CRYSTAL SUN, OLIVIA HOBBS",1471.9795209728914
"HE XIAN, YU XUEBIN",1478.0474165685334
"LAURA HARDING, LAURA THOMSON",1471.6895135428504
"MARINA TARAN, ANGELINA MARKOVA",1484.7454137578238
"YANG YIN, SHI SHIQING",1483.0787470911569
"GUO FAN, ZHOU YAN",1482.2454137578234
"ANASTASIA VORONKOVA, OLGA KNIPOVICH",1480.5787470911564
"MENGMENG ZHANG, XIAOYA SU",1489.030785015592
"KATE SHANER, KATHLEEN LOVE",1487.063571900838
"HUIJIA YU, YE JIN",1486.40783419592
"KAMONCHANOK KLAHAN, NICHAPA WAIWAI",1485.096358786084
"SHASHA CHEN, NANA HU",1481.1619325565757
"TINA LUTZ, LOTTA WIEMERS",1513.5718512866758
